"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0015986",77,"GO:0009165",0.085,45,"proton motive force-driven ATP synthesis","nucleotide biosynthetic process",0.885642401021711,0.201285714285714,0.863
"GO:0070922",76,"GO:0071826",0.08118,17,"RISC complex assembly","protein-RNA complex organization",0.848733716475096,0.457333333333333,0.813
"GO:0098728",9,"GO:0051302",0.08103,0,"germline stem cell asymmetric division","regulation of cell division",0.899653895274585,0.237647058823529,0.641
"GO:0071025",56,"GO:0006401",0.08,1,"RNA surveillance","RNA catabolic process",0.923789272030651,0.312214285714286,0.825
"GO:0048139",75,"GO:0016333",0.07935,0,"female germ-line cyst encapsulation","morphogenesis of follicular epithelium",0.913372286079183,0.29025,0.878
"GO:0030708",75,"GO:0016333",0.07935,10,"germarium-derived female germ-line cyst encapsulation","morphogenesis of follicular epithelium",0.894363346104725,0.29025,0.878
"GO:0070584",74,"GO:0010821",0.07913,9,"mitochondrion morphogenesis","regulation of mitochondrion organization",0.909554278416347,0.532,0.606
"GO:1902284",73,"GO:0045927",0.07833,0,"neuron projection extension involved in neuron projection guidance","positive regulation of growth",0.870119412515964,0.302636363636364,0.627
"GO:0048846",73,"GO:0045927",0.07833,7,"axon extension involved in axon guidance","positive regulation of growth",0.869946360153257,0.302242424242424,0.627
"GO:0030716",55,"GO:0042659",0.0783,11,"oocyte fate determination","regulation of cell fate specification",0.932026819923372,0.366,0.614
"GO:0006144",59,"GO:0009112",0.07815,7,"purine nucleobase metabolic process","nucleobase metabolic process",0.913818646232439,0.246714285714286,0.948
"GO:0050806",36,"GO:0007268",0.07759,5,"positive regulation of synaptic transmission","chemical synaptic transmission",0.890177522349936,0.330727272727273,0.744
"GO:0022411",3,"GO:1901879",0.07687,0,"cellular component disassembly","regulation of protein depolymerization",0.947633461047254,0.304888888888889,0.858
"GO:0010563",12,"GO:0042326",0.07551,0,"negative regulation of phosphorus metabolic process","negative regulation of phosphorylation",0.851719667943806,0.185,0.974
"GO:0045936",12,"GO:0042326",0.07551,0,"negative regulation of phosphate metabolic process","negative regulation of phosphorylation",0.851676245210728,0.185,0.974
"GO:1902600",72,"GO:0055085",0.0755,90,"proton transmembrane transport","transmembrane transport",0.938001277139208,0.3472,0.731
"GO:0009597",13,"GO:0009607",0.0748,3,"detection of virus","response to biotic stimulus",0.964542784163474,0.401272727272727,0.556
"GO:0048132",9,"GO:0051302",0.07439,20,"female germ-line stem cell asymmetric division","regulation of cell division",0.901125798212005,0.253588235294118,0.627
"GO:0007218",71,"GO:0008277",0.07436,99,"neuropeptide signaling pathway","regulation of G protein-coupled receptor signaling pathway",0.890411877394636,0.48325,0.667
"GO:0009950",70,"GO:0009948",0.07421,34,"dorsal/ventral axis specification","anterior/posterior axis specification",0.925696679438059,0.2605,0.838
"GO:0035045",3,"GO:1901879",0.0737,2,"sperm plasma membrane disassembly","regulation of protein depolymerization",0.917593231162197,0.328888888888889,0.629
"GO:0042278",69,"GO:1901659",0.0737,3,"purine nucleoside metabolic process","glycosyl compound biosynthetic process",0.902994891443167,0.132933333333333,0.866
"GO:0046128",69,"GO:1901659",0.0737,0,"purine ribonucleoside metabolic process","glycosyl compound biosynthetic process",0.903506385696041,0.126533333333333,0.861
"GO:0044771",68,"GO:0044770",0.07316,0,"meiotic cell cycle phase transition","cell cycle phase transition",0.953908684546616,0.39175,0.764
"GO:0008315",68,"GO:0044770",0.07316,4,"G2/MI transition of meiotic cell cycle","cell cycle phase transition",0.954886334610473,0.3585,0.74
"GO:0042062",67,"GO:0051963",0.07294,2,"long-term strengthening of neuromuscular junction","regulation of synapse assembly",0.813925287356322,0.3995,0.733
"GO:0046113",59,"GO:0009112",0.07268,0,"nucleobase catabolic process","nucleobase metabolic process",0.909131545338442,0.262285714285714,0.897
"GO:0006586",66,"GO:0042430",0.07211,0,"indolalkylamine metabolic process","indole-containing compound metabolic process",0.936256704980843,0.341333333333333,0.976
"GO:0006568",66,"GO:0042430",0.07211,1,"tryptophan metabolic process","indole-containing compound metabolic process",0.920523627075351,0.341333333333333,0.976
"GO:0022408",5,"GO:0007157",0.07208,0,"negative regulation of cell-cell adhesion","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.910366538952746,0.24525,0.676
"GO:0031401",10,"GO:0045862",0.07106,0,"positive regulation of protein modification process","positive regulation of proteolysis",0.853077266922095,0.270894736842105,0.833
"GO:0042753",35,"GO:0042754",0.07101,1,"positive regulation of circadian rhythm","negative regulation of circadian rhythm",0.923716475095785,0.308714285714286,0.715
"GO:0051294",1,"GO:0051646",0.07015,6,"establishment of spindle orientation","mitochondrion localization",0.887688378033206,0.261846153846154,0.676
"GO:0051048",17,"GO:1903531",0.06928,1,"negative regulation of secretion","negative regulation of secretion by cell",0.877856960408685,0.32521875,0.996
"GO:0032543",65,"GO:0002181",0.06855,121,"mitochondrial translation","cytoplasmic translation",0.91614367816092,0.580333333333333,0.612
"GO:0060232",5,"GO:0007157",0.06783,4,"delamination","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.911778416347382,0.2545,0.666
"GO:0035304",12,"GO:0042326",0.06749,0,"regulation of protein dephosphorylation","negative regulation of phosphorylation",0.855534482758621,0.23135,0.756
"GO:0035303",12,"GO:0042326",0.06749,1,"regulation of dephosphorylation","negative regulation of phosphorylation",0.871766922094508,0.21915,0.77
"GO:0043269",17,"GO:1903531",0.06713,0,"regulation of monoatomic ion transport","negative regulation of secretion by cell",0.88205938697318,0.192625,0.664
"GO:0008152",37,"GO:0044237",0.06659,0,"metabolic process","cellular metabolic process",0.937538314176245,0.4974,0.615
"GO:0006145",59,"GO:0009112",0.06595,2,"purine nucleobase catabolic process","nucleobase metabolic process",0.912461685823755,0.256857142857143,0.847
"GO:0006469",19,"GO:0043087",0.06486,5,"negative regulation of protein kinase activity","regulation of GTPase activity",0.827379948914432,0.26096875,0.731
"GO:0033673",19,"GO:0043087",0.06486,0,"negative regulation of kinase activity","regulation of GTPase activity",0.84607662835249,0.25915625,0.733
"GO:0007377",64,"GO:0016331",0.06474,11,"germ-band extension","morphogenesis of embryonic epithelium",0.929697318007663,0.461,0.663
"GO:0000132",1,"GO:0051646",0.06381,28,"establishment of mitotic spindle orientation","mitochondrion localization",0.889335249042146,0.271538461538462,0.663
"GO:0032409",19,"GO:0043087",0.06227,0,"regulation of transporter activity","regulation of GTPase activity",0.92781098339719,0.2789375,0.714
"GO:0022898",19,"GO:0043087",0.06227,0,"regulation of transmembrane transporter activity","regulation of GTPase activity",0.863797573435504,0.2789375,0.714
"GO:0032412",19,"GO:0043087",0.06227,0,"regulation of monoatomic ion transmembrane transporter activity","regulation of GTPase activity",0.863797573435504,0.2789375,0.714
"GO:0050730",21,"GO:0018212",0.06224,0,"regulation of peptidyl-tyrosine phosphorylation","peptidyl-tyrosine modification",0.860766283524904,0.227916666666667,0.93
"GO:0006473",63,"GO:0043543",0.06152,1,"protein acetylation","protein acylation",0.936218390804598,0.192,0.954
"GO:0018394",63,"GO:0043543",0.06152,1,"peptidyl-lysine acetylation","protein acylation",0.93494061302682,0.191666666666667,0.932
"GO:0006475",63,"GO:0043543",0.06152,0,"internal protein amino acid acetylation","protein acylation",0.937684546615581,0.191666666666667,0.931
"GO:0016573",63,"GO:0043543",0.06152,23,"histone acetylation","protein acylation",0.933015964240102,0.189833333333333,0.923
"GO:0018393",63,"GO:0043543",0.06152,0,"internal peptidyl-lysine acetylation","protein acylation",0.934992975734355,0.184333333333333,0.931
"GO:0010639",42,"GO:0051130",0.0613,0,"negative regulation of organelle organization","positive regulation of cellular component organization",0.85933588761175,0.2578,0.67
"GO:0045167",55,"GO:0042659",0.06115,21,"asymmetric protein localization involved in cell fate determination","regulation of cell fate specification",0.895968071519796,0.405666666666667,0.589
"GO:0043086",19,"GO:0043087",0.0611,3,"negative regulation of catalytic activity","regulation of GTPase activity",0.92573754789272,0.25103125,0.779
"GO:0043954",62,"GO:0034331",0.06069,0,"cellular component maintenance","cell junction maintenance",0.956683908045977,0.359333333333333,0.995
"GO:0043618",60,"GO:0043620",0.05978,0,"regulation of transcription from RNA polymerase II promoter in response to stress","regulation of DNA-templated transcription in response to stress",0.872456577266922,0.5175,0.965
"GO:0071557",61,"GO:0008214",0.05978,1,"histone H3-K27 demethylation","protein dealkylation",0.949715197956577,0.2572,0.91
"GO:0034763",17,"GO:1903531",0.05957,0,"negative regulation of transmembrane transport","negative regulation of secretion by cell",0.877208812260536,0.24225,0.801
"GO:0043271",17,"GO:1903531",0.05957,1,"negative regulation of monoatomic ion transport","negative regulation of secretion by cell",0.880844827586207,0.20678125,0.84
"GO:0034766",17,"GO:1903531",0.05957,0,"negative regulation of monoatomic ion transmembrane transport","negative regulation of secretion by cell",0.87507024265645,0.188375,0.801
"GO:0006525",58,"GO:0043038",0.05944,3,"arginine metabolic process","amino acid activation",0.927726692209451,0.355181818181818,0.678
"GO:0046110",59,"GO:0009112",0.05944,0,"xanthine metabolic process","nucleobase metabolic process",0.929634099616858,0.307714285714286,0.782
"GO:0009115",59,"GO:0009112",0.05944,1,"xanthine catabolic process","nucleobase metabolic process",0.919463601532567,0.259714285714286,0.782
"GO:0050732",21,"GO:0018212",0.05943,0,"negative regulation of peptidyl-tyrosine phosphorylation","peptidyl-tyrosine modification",0.846492337164751,0.229916666666667,0.925
"GO:0035317",57,"GO:0009888",0.05833,28,"imaginal disc-derived wing hair organization","tissue development",0.856939335887612,0.310333333333333,0.681
"GO:0035316",57,"GO:0009888",0.05833,3,"non-sensory hair organization","tissue development",0.870554278416347,0.308666666666667,0.685
"GO:0072523",56,"GO:0006401",0.05827,0,"purine-containing compound catabolic process","RNA catabolic process",0.913004469987229,0.279071428571429,0.778
"GO:0045168",55,"GO:0042659",0.05826,1,"cell-cell signaling involved in cell fate commitment","regulation of cell fate specification",0.879507024265645,0.427916666666667,0.569
"GO:0071704",37,"GO:0044237",0.05822,4,"organic substance metabolic process","cellular metabolic process",0.934051085568327,0.496,0.6
"GO:0007294",55,"GO:0042659",0.05784,30,"germarium-derived oocyte fate determination","regulation of cell fate specification",0.890300127713921,0.37775,0.601
"GO:0017145",9,"GO:0051302",0.05653,3,"stem cell division","regulation of cell division",0.978456577266922,0.256235294117647,0.681
"GO:0009615",13,"GO:0009607",0.05503,2,"response to virus","response to biotic stimulus",0.955259259259259,0.260090909090909,0.739
"GO:0046331",55,"GO:0042659",0.05443,12,"lateral inhibition","regulation of cell fate specification",0.880156449553001,0.430416666666667,0.566
"GO:0051966",36,"GO:0007268",0.05421,3,"regulation of synaptic transmission, glutamatergic","chemical synaptic transmission",0.911651340996169,0.362545454545455,0.683
"GO:0008053",33,"GO:0048284",0.05401,17,"mitochondrial fusion","organelle fusion",0.950494252873563,0.3185,0.877
"GO:0010646",54,"GO:0010648",0.05382,0,"regulation of cell communication","negative regulation of cell communication",0.873662196679438,0.38625,0.852
"GO:0043270",17,"GO:1903531",0.05373,0,"positive regulation of monoatomic ion transport","negative regulation of secretion by cell",0.873346743295019,0.20628125,0.634
"GO:0007308",25,"GO:0016322",0.05369,1,"oocyte construction","neuron remodeling",0.88231098339719,0.235428571428571,0.837
"GO:0034454",53,"GO:0034453",0.05352,5,"microtubule anchoring at centrosome","microtubule anchoring",0.949994252873563,0.347666666666667,0.967
"GO:0072393",53,"GO:0034453",0.05352,1,"microtubule anchoring at microtubule organizing center","microtubule anchoring",0.94940932311622,0.344333333333333,0.977
"GO:0044238",37,"GO:0044237",0.05351,0,"primary metabolic process","cellular metabolic process",0.931354406130268,0.5232,0.574
"GO:0045498",52,"GO:0045498",0.05305,10,"sex comb development","sex comb development",0.950712005108557,1,0
"GO:0007631",51,"GO:0060259",0.05267,6,"feeding behavior","regulation of feeding behavior",0.94707024265645,0.3515,0.931
"GO:0007622",20,"GO:0030534",0.0516,11,"rhythmic behavior","adult behavior",0.943428480204342,0.37,0.639
"GO:0044092",19,"GO:0043087",0.05153,0,"negative regulation of molecular function","regulation of GTPase activity",0.924196040868455,0.25084375,0.764
"GO:0016570",24,"GO:0031056",0.05094,8,"histone modification","regulation of histone modification",0.932701787994891,0.3656,0.773
"GO:0006793",45,"GO:0090407",0.05094,0,"phosphorus metabolic process","organophosphate biosynthetic process",0.907238825031929,0.306444444444444,0.808
"GO:0048103",9,"GO:0051302",0.05081,2,"somatic stem cell division","regulation of cell division",0.982168582375479,0.375647058823529,0.566
"GO:1904062",17,"GO:1903531",0.05066,0,"regulation of monoatomic cation transmembrane transport","negative regulation of secretion by cell",0.872027458492976,0.1600625,0.642
"GO:0008039",50,"GO:0016198",0.05034,37,"synaptic target recognition","axon choice point recognition",0.902877394636015,0.277,0.82
"GO:1902531",23,"GO:0035556",0.04958,0,"regulation of intracellular signal transduction","intracellular signal transduction",0.851805874840358,0.24825,0.893
"GO:0048134",49,"GO:0048135",0.04911,10,"germ-line cyst formation","female germ-line cyst formation",0.897816730523627,0.353,0.973
"GO:0045478",48,"GO:0030723",0.04905,8,"fusome organization","ovarian fusome organization",0.907165389527459,0.5185,0.963
"GO:0033227",47,"GO:0071705",0.0487,26,"dsRNA transport","nitrogen compound transport",0.950805236270754,0.3468,0.659
